"index","brand","model","mileage","year","fuel_type","ownerCount","accidentCount","transmission","city","state","body_style","engine","drive_train","price"
196,"Volvo","XC90",27104,2019,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",47784
197,"Nissan","Rogue",37442,2019,"Gas",1,0,"Automatic","Hackensack","NJ","SUV","2.5L Inline-4 Gas","AWD",22595
198,"Ford","Explorer",34960,2018,"Gas",1,0,"Automatic","Jersey City","NJ","SUV","3.5L V-6 Gas","4WD",31998
199,"Bentley","Continental",4704,2020,"Gas",1,0,"Automatic","New York","NY","Convertible","4.0L V-8 Gas Turbocharged","AWD",249995
200,"Dodge","Durango",45657,2020,"Gas",1,0,"Automatic","Jersey City","NJ","SUV","3.6L V-6 Gas","AWD",36197
201,"Mercedes-Benz","S-Class",34564,2017,"Gas",2,0,"Automatic","New York","NY","Convertible","4.6L V-8 Gas Turbocharged","RWD",85995
202,"Ford","Focus",110058,2017,"Gas",3,1,"Automatic","Bronx","NY","Sedan","2.0L Inline-4 Gas Turbocharged","FWD",7800
203,"Jeep","Compass",192405,2016,"Gas",1,0,"Automatic","Ridgewood","NY","SUV","2.4L Inline-4 Gas","4WD",8995
204,"Nissan","Rogue",14083,2018,"Gas",1,0,"Automatic","Jackson Heights","NY","SUV","2.5L Inline-4 Gas","AWD",24889
205,"Ford","F-150",84091,2014,"Gas",3,0,"Automatic","Jersey City","NJ","Pickup Truck","3.5L V-6 Gas Turbocharged","4WD",24995
206,"Mercedes-Benz","S-Class",17957,2019,"Gas",1,0,"Automatic","New York","NY","Sedan","4.0L V-8 Gas Turbocharged","AWD",83903
207,"Volvo","XC60",15373,2019,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD",42893
208,"Kia","Sedona",129395,2016,"Gas",1,0,"Automatic","Newark","NJ","Minivan","3.3L V-6 Gas","FWD",9900
209,"Toyota","Corolla",45404,2020,"Gas",2,1,"Automatic","Carlstadt","NJ","Sedan","1.8L Inline-4 Gas","FWD",19942
210,"Nissan","Altima",49688,2020,"Gas",1,0,"Automatic","New York","NY","Sedan","2.5L Inline-4 Gas","FWD",20297
211,"Toyota","Highlander",42769,2018,"Gas",2,0,"Automatic","Englewood","NJ","SUV","3.5L V-6 Gas","AWD",30990
212,"Jeep","Cherokee",69685,2014,"Gas",2,0,"Automatic","Union City","NJ","SUV","2.4L Inline-4 Gas","4WD",18495
213,"Mercedes-Benz","GL",119332,2014,"Gas",3,0,"Automatic","Brooklyn","NY","SUV","4.7L V-8 Gas Turbocharged","AWD",13995
214,"Ford","F-150",199804,2014,"Gas",2,0,"Automatic","Ridgewood","NY","Pickup Truck","3.5L V-6 Gas Turbocharged","4WD",12395
215,"Mercedes-Benz","E-Class",10336,2021,"Gas",1,0,"Automatic","New York","NY","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",62906
216,"Nissan","Rogue",20842,2018,"Gas",2,0,"Automatic","Jackson Heights","NY","SUV","2.5L Inline-4 Gas","AWD",23998
217,"BMW","4 Series",33311,2019,"Gas",1,0,"Automatic","New York","NY","Hatchback","2.0L Inline-4 Gas Turbocharged","AWD",36450
218,"Ford","Edge",6405,2019,"Gas",1,0,"Automatic","Woodside","NY","SUV","2.7L V-6 Gas Turbocharged","AWD",39990
219,"Porsche","Cayenne",5119,2021,"Gas",1,0,"Automatic","New York","NY","SUV","3.0L V-6 Gas Turbocharged","AWD",77995
220,"Toyota","Highlander",40013,2019,"Gas",2,0,"Automatic","Middle Village","NY","SUV","3.5L V-6 Gas","AWD",29495
221,"Lexus","RX",37100,2019,"Gas",1,0,"Automatic","Secaucus","NJ","SUV","3.5L V-6 Gas","AWD",40686
222,"Toyota","Prius",221881,2010,"Hybrid",2,0,"Automatic","Bronx","NY","Sedan","1.8L Inline-4 Hybrid","FWD",5990
223,"Dodge","Journey",66292,2019,"Gas",1,0,"Automatic","New York","NY","SUV","3.6L V-6 Gas","AWD",19797
224,"Jeep","Grand Cherokee",114124,2015,"Gas",2,1,"Automatic","Union City","NJ","SUV","3.6L V-6 Gas","4WD",19595
225,"Chevrolet","Volt",47500,2017,"Plug-In Hybrid",2,0,"Automatic","New York","NY","Sedan","1.5L Inline-4 Plug-In Hybrid","FWD",19669
226,"Audi","A8",93915,2012,"Gas",2,1,"Automatic","Union City","NJ","Sedan","4.2L V-8 Gas","AWD",19995
227,"Mazda","CX-5",30234,2019,"Gas",2,0,"Automatic","Woodside","NY","SUV","2.5L Inline-4 Gas","AWD",28588
228,"Lexus","NX",55873,2019,"Hybrid",1,1,"Automatic","New York","NY","SUV","2.5L Inline-4 Hybrid","AWD",33969
229,"Mazda","CX-5",46227,2016,"Gas",2,1,"Automatic","Woodside","NY","SUV","2.5L Inline-4 Gas","AWD",18998
230,"Mercedes-Benz","GLS",25495,2019,"Gas",1,1,"Automatic","New York","NY","SUV","3.0L V-6 Gas Turbocharged","AWD",61901
231,"Mercedes-Benz","GLC",31847,2019,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD",39901
232,"BMW","X5",36198,2018,"Gas",1,0,"Automatic","Hackensack","NJ","SUV","3.0L Inline-6 Gas Turbocharged","AWD",38295
233,"Honda","Accord",119588,2018,"Hybrid",2,0,"Automatic","Long Island City","NY","Sedan","2.0L Inline-4 Hybrid","FWD",21995
234,"Ford","Explorer",31638,2018,"Gas",1,0,"Automatic","Vauxhall","NJ","SUV","3.5L V-6 Gas","4WD",30207
235,"Nissan","Rogue",26344,2018,"Gas",1,0,"Automatic","Jackson Heights","NY","SUV","2.5L Inline-4 Gas","AWD",23788
236,"Nissan","Rogue",28053,2018,"Gas",1,0,"Automatic","Jackson Heights","NY","SUV","2.5L Inline-4 Gas","AWD",23998
237,"GMC","Acadia",21914,2019,"Gas",1,1,"Automatic","Long Island City","NY","SUV","3.6L V-6 Gas","AWD",30896
238,"Ford","EcoSport",39148,2020,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas","4WD",21397
239,"Honda","Accord",38540,2018,"Gas",2,0,"Automatic","Woodside","NY","Sedan","2.0L Inline-4 Gas Turbocharged","FWD",26995
240,"Porsche","Cayenne",25852,2019,"Gas",1,0,"Automatic","New York","NY","SUV","3.0L V-6 Gas Turbocharged","AWD",69995
241,"Honda","Civic",19850,2019,"Gas",1,1,"Automatic","Bayonne","NJ","Sedan","2.0L Inline-4 Gas","FWD",19995
242,"Mercedes-Benz","C-Class",72200,2018,"Gas",1,0,"Automatic","Linden","NJ","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",22995
243,"Dodge","Journey",11644,2019,"Gas",1,0,"Automatic","Woodside","NY","SUV","2.4L Inline-4 Gas","FWD",23112
244,"Nissan","Rogue",35911,2019,"Gas",1,0,"Automatic","Little Neck","NY","SUV","2.5L Inline-4 Gas","AWD",20800
245,"Mercedes-Benz","GLC",36912,2019,"Gas",1,1,"Automatic","Secaucus","NJ","SUV","2.0L Inline-4 Gas Turbocharged","AWD",37886
246,"BMW","4 Series",47002,2018,"Gas",1,0,"Automatic","Middle Village","NY","Hatchback","2.0L Inline-4 Gas Turbocharged","AWD",26495
247,"Honda","Accord",78900,2015,"Gas",2,0,"Automatic","Middle Village","NY","Sedan","2.4L Inline-4 Gas","FWD",15995
248,"Toyota","Sienna",115557,2014,"Gas",1,0,"Automatic","Union City","NJ","Minivan","3.5L V-6 Gas","FWD",15995
249,"Lexus","ES",46857,2014,"Hybrid",1,2,"Automatic","New York","NY","Sedan","2.5L Inline-4 Hybrid","FWD",22569
250,"Nissan","Rogue",14170,2019,"Gas",1,0,"Automatic","Jackson Heights","NY","SUV","2.5L Inline-4 Gas","AWD",25889
251,"Subaru","Forester",51771,2019,"Gas",1,1,"Automatic","Long Island City","NY","SUV","2.5L Flat-4 Gas","AWD",27588
252,"Mazda","CX-5",36791,2019,"Gas",1,0,"Automatic","Woodside","NY","SUV","2.5L Inline-4 Gas","AWD",27998
253,"Honda","Accord",6860,2019,"Gas",1,1,"Automatic","Union City","NJ","Sedan","1.5L Inline-4 Gas Turbocharged","FWD",25999
254,"Lexus","ES",16108,2018,"Gas",1,0,"Automatic","New York","NY","Sedan","3.5L V-6 Gas","FWD",31969
255,"Toyota","Highlander",38442,2019,"Gas",1,0,"Automatic","Hasbrouck Heights","NJ","SUV","3.5L V-6 Gas","AWD",31795
256,"Mercedes-Benz","C-Class",43709,2018,"Gas",2,0,"Automatic","Jamaica","NY","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",24990
257,"Ford","Explorer",23777,2019,"Gas",1,0,"Automatic","Jersey City","NJ","SUV","3.5L V-6 Gas","4WD",35495
258,"Mercedes-Benz","GLS",8950,2019,"Gas",1,0,"Automatic","New York","NY","SUV","3.0L V-6 Gas Turbocharged","AWD",65902
259,"Mercedes-Benz","GLS",37000,2019,"Gas",1,0,"Automatic","New York","NY","SUV","3.0L V-6 Gas Turbocharged","AWD",61901
260,"Mercedes-Benz","Metris Cargo Van",125827,2016,"Gas",1,1,"Automatic","Brooklyn","NY","Cargo Van","2.0L Inline-4 Gas Turbocharged","RWD",18950
261,"Audi","Q7",33789,2019,"Gas",2,0,"Automatic","Secaucus","NJ","SUV","3.0L V-6 Gas Supercharged","AWD",47886
262,"Honda","CR-V",27520,2018,"Gas",1,0,"Automatic","Woodside","NY","SUV","1.5L Inline-4 Gas Turbocharged","AWD",30898
263,"Nissan","Rogue",35943,2019,"Gas",1,1,"Automatic","Woodside","NY","SUV","2.5L Inline-4 Gas","AWD",20995
264,"Nissan","Sentra",33845,2019,"Gas",1,1,"Automatic","Hillside","NJ","Sedan","1.8L Inline-4 Gas","FWD",15900
265,"BMW","X2",106955,2018,"Gas",1,0,"Automatic","Brooklyn","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD",23995
266,"Nissan","Rogue",131447,2013,"Gas",3,1,"Automatic","Brooklyn","NY","SUV","2.5L Inline-4 Gas","AWD",4299
267,"Volvo","XC90",33301,2019,"Gas",1,1,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",45893
268,"Mitsubishi","Outlander",43572,2020,"Gas",1,0,"Automatic","New York","NY","SUV","2.4L Inline-4 Gas","4WD",22597
269,"Lexus","ES",2415,2021,"Gas",1,0,"Automatic","New York","NY","Sedan","3.5L V-6 Gas","FWD",44469
270,"Subaru","Outback",107252,2008,"Gas",2,2,"Automatic","Brooklyn","NY","SUV","2.5L Flat-4 Gas Turbocharged","AWD",8450
271,"Mercedes-Benz","GLE",18234,2017,"Gas",2,0,"Automatic","New York","NY","SUV","3.5L V-6 Gas","AWD",42901
272,"Jeep","Compass",39879,2020,"Gas",1,0,"Automatic","Jersey City","NJ","SUV","2.4L Inline-4 Gas","4WD",24697
273,"Jeep","Wrangler",42440,2020,"Gas",1,0,"Automatic","New York","NY","SUV","3.6L V-6 Gas","4WD",35997
274,"Nissan","Versa",75210,2016,"Gas",4,1,"Automatic","Brooklyn","NY","Hatchback","1.6L Inline-4 Gas","FWD",6950
275,"Porsche","Macan",2674,2021,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD",60995
276,"Porsche","Macan",32488,2018,"Gas",1,0,"Automatic","New York","NY","SUV","3.0L V-6 Gas Turbocharged","AWD",55500
277,"Ford","F-150",169621,2013,"Gas",3,0,"Automatic","Brooklyn","NY","Pickup Truck","5.0L V-8 Gas","4WD",15990
278,"Mercedes-Benz","GLE",28454,2018,"Gas",1,0,"Automatic","New York","NY","SUV","3.5L V-6 Gas","AWD",44901
279,"Nissan","Rogue",20780,2019,"Gas",1,0,"Automatic","Brooklyn","NY","SUV","2.5L Inline-4 Gas","AWD",27659
280,"BMW","3 Series",65148,2014,"Gas",3,1,"Automatic","Newark","NJ","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",13450
281,"Honda","Accord",48231,2019,"Gas",1,0,"Automatic","Bronx","NY","Sedan","1.5L Inline-4 Gas Turbocharged","FWD",22999
282,"Mercedes-Benz","C-Class",9727,2021,"Gas",1,0,"Automatic","New York","NY","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",46750
283,"Lexus","RX",17254,2018,"Gas",1,0,"Automatic","New York","NY","SUV","3.5L V-6 Gas","AWD",38269
284,"Ford","Bronco Sport",1401,2021,"Gas",1,0,"Automatic","Woodside","NY","SUV","2.0L Inline-4 Gas Turbocharged","4WD",39995
285,"Toyota","RAV4",14673,2019,"Gas",1,0,"Automatic","New York","NY","SUV","2.5L Inline-4 Gas","AWD",32269
286,"Ford","Explorer",29760,2019,"Gas",1,1,"Automatic","Jersey City","NJ","SUV","3.5L V-6 Gas","4WD",34998
287,"Chevrolet","Suburban",211748,2012,"Gas",5,1,"Automatic","Long Island City","NY","SUV","5.3L V-8 Gas","4WD",9995
288,"Nissan","Rogue",17544,2019,"Gas",1,0,"Automatic","Brooklyn","NY","SUV","2.5L Inline-4 Gas","AWD",23741
289,"HUMMER","H3",164427,2008,"Gas",2,0,"Automatic","Ridgewood","NY","SUV","3.7L Inline-5 Gas","4WD",8395
290,"Jeep","Cherokee",16000,2019,"Gas",2,0,"Automatic","Union","NJ","SUV","3.2L V-6 Gas","4WD",28460
291,"Chevrolet","Traverse",21558,2019,"Gas",1,1,"Automatic","Forest Hills","NY","SUV","3.6L V-6 Gas","AWD",30998
292,"Aston Martin","DB11",29067,2019,"Gas",1,0,"Automatic","New York","NY","Coupe","5.2L V-12 Gas Turbocharged","RWD",179500
293,"Hyundai","Tucson",29400,2019,"Gas",1,0,"Automatic","Long Island City","NY","SUV","2.4L Inline-4 Gas","AWD",26852
294,"Scion","xA",151405,2006,"Gas",5,1,"Automatic","Carlstadt","NJ","Hatchback","1.5L Inline-4 Gas","FWD",3742
295,"Mercedes-Benz","E-Class",66356,2018,"Gas",2,0,"Automatic","Newark","NJ","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",28995
296,"Volvo","XC60",11386,2019,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",46893
297,"Mercedes-Benz","C-Class",85255,2019,"Gas",1,0,"Automatic","South Hackensack","NJ","Coupe","2.0L Inline-4 Gas Turbocharged","AWD",29995
298,"Mercedes-Benz","M-Class",107928,2013,"Gas",1,0,"Automatic","Union City","NJ","SUV","3.5L V-6 Gas","AWD",17995
299,"BMW","M4",30319,2019,"Gas",1,0,"Automatic","New York","NY","Coupe","3.0L Inline-6 Gas Turbocharged","RWD",60995
300,"BMW","X5",114223,2016,"Gas",2,0,"Automatic","Union City","NJ","SUV","3.0L Inline-6 Gas Turbocharged","AWD",24999
301,"Ford","Explorer",22883,2018,"Gas",1,0,"Automatic","Jersey City","NJ","SUV","2.3L V-4 Gas Turbocharged","4WD",32998
302,"Mercedes-Benz","GLE",11349,2020,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD",60901
303,"Ford","Mustang",36779,2014,"Gas",3,0,"Manual","Carlstadt","NJ","Coupe","3.7L V-6 Gas","RWD",18942
304,"Audi","Q5",23670,2018,"Gas",1,0,"Automatic","Secaucus","NJ","SUV","2.0L Inline-4 Gas Turbocharged","AWD",35686
305,"Nissan","Rogue",25453,2018,"Gas",1,0,"Automatic","Jackson Heights","NY","SUV","2.5L Inline-4 Gas","AWD",23998
306,"Mercedes-Benz","GLS",20019,2019,"Gas",1,1,"Automatic","New York","NY","SUV","3.0L V-6 Gas Turbocharged","AWD",62904
307,"Volvo","XC60",41838,2018,"Gas",1,1,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",37993
308,"Lexus","RX",11722,2018,"Gas",1,0,"Automatic","New York","NY","SUV","3.5L V-6 Gas","AWD",39269
309,"Nissan","Altima",36918,2021,"Gas",1,0,"Automatic","Jersey City","NJ","Sedan","2.5L Inline-4 Gas","FWD",21097
310,"Mercedes-Benz","C-Class",44069,2018,"Gas",1,0,"Automatic","Jamaica","NY","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",25990
311,"Mazda","CX-5",25213,2018,"Gas",1,2,"Automatic","Middle Village","NY","SUV","2.5L Inline-4 Gas","AWD",23495
312,"Ford","F-150",21071,2019,"Gas",1,0,"Automatic","Forest Hills","NY","Pickup Truck","2.7L V-6 Gas Turbocharged","4WD",37598
313,"Mercedes-Benz","C-Class",45531,2015,"Gas",2,1,"Automatic","Secaucus","NJ","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",23986
314,"Jeep","Cherokee",29970,2019,"Gas",1,1,"Automatic","Forest Hills","NY","SUV","3.2L V-6 Gas","4WD",23740
315,"Honda","Accord",52531,2018,"Gas",2,1,"Automatic","Woodside","NY","Sedan","1.5L Inline-4 Gas Turbocharged","FWD",24456
316,"Nissan","Altima",44431,2020,"Gas",1,0,"Automatic","New York","NY","Sedan","2.5L Inline-4 Gas","FWD",20597
317,"Kia","Sorento",106571,2016,"Gas",2,0,"Automatic","Brooklyn","NY","SUV","2.4L Inline-4 Gas","AWD",10995
318,"Ford","F-150",144731,2013,"Gas",3,1,"Automatic","Linden","NJ","Pickup Truck","5.0L V-8 Gas","4WD",13700
319,"Honda","Civic",103997,2009,"Hybrid",4,0,"Automatic","Carlstadt","NJ","Sedan","1.3L Inline-4 Hybrid","FWD",7442
320,"Nissan","Rogue",18779,2019,"Gas",1,0,"Automatic","Hackensack","NJ","SUV","2.5L Inline-4 Gas","AWD",24295
321,"Mercedes-Benz","GLS",37072,2019,"Gas",1,0,"Automatic","New York","NY","SUV","3.0L V-6 Gas Turbocharged","AWD",60901
322,"Lincoln","MKC",10852,2019,"Gas",1,0,"Automatic","Englewood","NJ","SUV","2.0L Inline-4 Gas Turbocharged","AWD",32990
323,"Mercedes-Benz","E-Class",36015,2019,"Gas",1,0,"Automatic","Englewood","NJ","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",43994
324,"Honda","HR-V",11757,2019,"Gas",1,0,"Automatic","Long Island City","NY","SUV","1.8L Inline-4 Gas","AWD",25588
325,"Mercedes-Benz","GLS",23619,2019,"Gas",1,0,"Automatic","New York","NY","SUV","3.0L V-6 Gas Turbocharged","AWD",64901
326,"Mercedes-Benz","GLS",29006,2019,"Gas",1,0,"Automatic","Englewood","NJ","SUV","3.0L V-6 Gas Turbocharged","AWD",56490
327,"Mazda","CX-5",80241,2014,"Gas",3,0,"Automatic","Union City","NJ","SUV","2.5L Inline-4 Gas","AWD",16995
328,"Ford","Fusion",17210,2019,"Plug-In Hybrid",1,0,"Automatic","Woodside","NY","Sedan","2.0L Inline-4 Plug-In Hybrid","FWD",24989
329,"Mazda","CX-5",45085,2019,"Gas",1,0,"Automatic","Woodside","NY","SUV","2.5L Inline-4 Gas","AWD",25588
330,"Audi","A5",30479,2018,"Gas",2,2,"Automatic","Secaucus","NJ","Hatchback","2.0L Inline-4 Gas Turbocharged","AWD",35686
331,"GMC","Terrain",39981,2020,"Gas",1,0,"Automatic","New York","NY","SUV","1.5L Inline-4 Gas Turbocharged","AWD",26297
332,"Mercedes-Benz","E-Class",23448,2019,"Gas",1,0,"Automatic","New York","NY","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",47901
333,"Mercedes-Benz","GLC",27357,2019,"Gas",1,0,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD",41901
334,"BMW","4 Series",6699,2021,"Gas",1,0,"Automatic","New York","NY","Coupe","2.0L Inline-4 Gas Turbocharged","AWD",64995
335,"Volvo","XC90",20137,2019,"Gas",1,0,"Automatic","Hasbrouck Heights","NJ","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD",48995
336,"Kia","Optima",48752,2020,"Gas",2,0,"Automatic","Jersey City","NJ","Sedan","2.4L Inline-4 Gas","FWD",19697
337,"Nissan","Rogue",27947,2019,"Gas",1,0,"Automatic","Brooklyn","NY","SUV","2.5L Inline-4 Gas","AWD",24594
338,"Ford","F-150",51110,2018,"Gas",1,0,"Automatic","Carlstadt","NJ","Pickup Truck","3.3L V-6 Gas","RWD",23542
339,"Lexus","GX",96358,2007,"Gas",1,0,"Automatic","Elmhurst","NY","SUV","4.7L V-8 Gas","4WD",14725
340,"Ford","Explorer",24893,2021,"Gas",1,0,"Automatic","Woodside","NY","SUV","3.0L V-6 Gas Turbocharged","4WD",53990
341,"Nissan","Rogue",32277,2019,"Gas",1,0,"Automatic","Hackensack","NJ","SUV","2.5L Inline-4 Gas","AWD",22795
342,"Nissan","Rogue",152624,2019,"Gas",1,0,"Automatic","Atlantic Highlands","NJ","SUV","2.5L Inline-4 Gas","AWD",14900
343,"Ford","Focus",65437,2016,"Gas",1,1,"Automatic","Carlstadt","NJ","Sedan","2.0L Inline-4 Gas","FWD",10742
344,"Toyota","Camry",184100,2002,"Gas",3,2,"Automatic","Elmhurst","NY","Sedan","2.4L Inline-4 Gas","FWD",2995
345,"Kia","Sorento",50061,2019,"Gas",1,1,"Automatic","Jersey City","NJ","SUV","2.4L Inline-4 Gas","AWD",22998
346,"Ford","Explorer",45002,2018,"Gas",1,1,"Automatic","Jersey City","NJ","SUV","3.5L V-6 Gas","4WD",29998
347,"Jeep","Cherokee",108263,2019,"Gas",2,0,"Automatic","Morristown","NJ","SUV","3.2L V-6 Gas","4WD",19500
348,"Porsche","911",22915,2002,"Gas",1,1,"Manual","New York","NY","Coupe","3.6L Flat-6 Gas Turbocharged","AWD",85500
349,"Mercedes-Benz","E-Class",40000,2013,"Gas",3,0,"Automatic","New York","NY","Sedan","3.5L V-6 Gas","AWD",20569
350,"Dodge","Journey",97826,2016,"Gas",2,2,"Automatic","Hasbrouck Heights","NJ","SUV","3.6L V-6 Gas","AWD",11695
351,"GMC","Terrain",34321,2019,"Gas",1,0,"Automatic","Forest Hills","NY","SUV","1.5L Inline-4 Gas Turbocharged","AWD",27298
352,"Mercedes-Benz","C-Class",46970,2015,"Gas",6,1,"Automatic","Secaucus","NJ","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",23886
353,"Mercedes-Benz","S-Class",31535,2019,"Gas",1,0,"Automatic","New York","NY","Sedan","4.0L V-8 Gas Turbocharged","AWD",79903
354,"Mercedes-Benz","GLS",81299,2017,"Gas",2,0,"Automatic","Newark","NJ","SUV","3.0L V-6 Gas Turbocharged","AWD",32995
355,"INFINITI","Q50",26593,2019,"Gas",1,1,"Automatic","Hasbrouck Heights","NJ","Sedan","3.0L V-6 Gas Turbocharged","AWD",29945
356,"Honda","Accord",68232,2017,"Gas",1,0,"Automatic","Forest Hills","NY","Sedan","2.4L Inline-4 Gas","FWD",18998
357,"Dodge","Challenger",39615,2018,"Gas",3,1,"Automatic","Middle Village","NY","Coupe","3.6L V-6 Gas","RWD",23995
358,"Mercedes-Benz","S-Class",16246,2020,"Gas",2,0,"Automatic","New York","NY","Sedan","3.0L V-6 Gas Turbocharged","AWD",159995
359,"Jeep","Cherokee",10923,2019,"Gas",1,0,"Automatic","Brooklyn","NY","SUV","3.2L V-6 Gas","4WD",29995
360,"Hyundai","Elantra",74773,2013,"Gas",2,0,"Automatic","Carlstadt","NJ","Sedan","1.8L Inline-4 Gas","FWD",11742
361,"Chevrolet","Malibu",53479,2019,"Gas",3,0,"Automatic","Jamaica","NY","Sedan","1.5L Inline-4 Gas Turbocharged","FWD",15990
362,"Dodge","Durango",33465,2019,"Gas",1,0,"Automatic","Middle Village","NY","SUV","3.6L V-6 Gas","AWD",35495
363,"Jeep","Grand Cherokee",93133,2017,"Gas",1,0,"Automatic","Newark","NJ","SUV","3.6L V-6 Gas","4WD",21165
364,"Ford","F-150",27357,2020,"Gas",2,0,"Automatic","Jersey City","NJ","Pickup Truck","2.7L V-6 Gas Turbocharged","4WD",42600
365,"Lamborghini","Urus",25428,2020,"Gas",1,0,"Automatic","New York","NY","SUV","4.0L V-8 Gas Turbocharged","AWD",280500
366,"Honda","Fit",92619,2013,"Gas",1,1,"Automatic","Long Island City","NY","Hatchback","1.5L Inline-4 Gas","FWD",10998
367,"Ford","Fusion",31318,2018,"Gas",1,0,"Automatic","Newark","NJ","Sedan","1.5L Inline-4 Gas Turbocharged","FWD",17995
368,"Chevrolet","Equinox",19115,2019,"Gas",1,0,"Automatic","Long Island City","NY","SUV","1.5L Inline-4 Gas Turbocharged","AWD",25157
369,"Lexus","ES",28941,2019,"Gas",1,1,"Automatic","New York","NY","Sedan","3.5L V-6 Gas","FWD",36569
370,"Subaru","Outback",38087,2018,"Gas",1,0,"Automatic","Bloomfield","NJ","SUV","2.5L Flat-4 Gas","AWD",23995
371,"Volkswagen","Jetta",102100,2014,"Gas",3,0,"Automatic","Bronx","NY","Sedan","1.8L Inline-4 Gas Turbocharged","FWD",7500
372,"Mercedes-Benz","GLC",25682,2018,"Gas",1,1,"Automatic","New York","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD",35901
373,"Chevrolet","Trax",99125,2017,"Gas",1,1,"Automatic","Ridgewood","NY","SUV","1.4L Inline-4 Gas Turbocharged","FWD",9999
374,"Mercedes-Benz","C-Class",62739,2018,"Gas",1,0,"Automatic","Brooklyn","NY","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",25685
375,"Ford","Ranger",223239,2011,"Gas",3,0,"Automatic","Garfield","NJ","Pickup Truck","2.3L Inline-4 Gas","RWD",4699
376,"Mercedes-Benz","E-Class",5548,2019,"Gas",1,0,"Automatic","New York","NY","Sedan","2.0L Inline-4 Gas Turbocharged","AWD",50901
377,"Lexus","RX",42508,2019,"Gas",1,0,"Automatic","New York","NY","SUV","3.5L V-6 Gas","AWD",40269
378,"Audi","A6",17743,2019,"Gas",1,0,"Automatic","Secaucus","NJ","Sedan","3.0L V-6 Gas Turbocharged","AWD",49886
379,"Nissan","Rogue",11270,2018,"Gas",1,2,"Automatic","Jackson Heights","NY","SUV","2.5L Inline-4 Gas","AWD",24488
380,"Honda","Accord",51841,2019,"Gas",1,0,"Automatic","Linden","NJ","Sedan","1.5L Inline-4 Gas Turbocharged","FWD",21995
381,"Porsche","Cayenne",5260,2021,"Gas",1,0,"Automatic","New York","NY","SUV","3.0L V-6 Gas Turbocharged","AWD",78995
382,"Nissan","Pathfinder",45115,2020,"Gas",1,0,"Automatic","New York","NY","SUV","3.5L V-6 Gas","FWD",27797
383,"Mercedes-Benz","GLE",50694,2018,"Gas",1,0,"Automatic","Hasbrouck Heights","NJ","SUV","3.0L V-6 Gas Turbocharged","AWD",58895
